,ID,Text
38492,539744890_85e63f5854.jpg#2,A man in orange shorts holds a child up on play equipment .
38493,539744890_85e63f5854.jpg#3,A man lifts a child up to reach the bars at a playground .
38494,539744890_85e63f5854.jpg#4,A man supports a boy as he plays at a playground .
38495,539750844_02a07ec524.jpg#0,A dog plays with a soccer ball
38496,539750844_02a07ec524.jpg#1,A dog tries to play with a ball that is tossed to it .
38497,539750844_02a07ec524.jpg#2,A dog with a blue collar plays ball outside .
38498,539750844_02a07ec524.jpg#3,A grey dog is bouncing a soccer ball on his head in a grass field .
38499,539750844_02a07ec524.jpg#4,"The dog , all belly , leaps in the air to catch a large ball ."
38500,539751252_2bd88c456b.jpg#0,A toddler is making a splash inside a blue paddling pool .
38501,539751252_2bd88c456b.jpg#1,A young boy wearing blue shorts is splashing is a blue kiddie pool .
38502,539751252_2bd88c456b.jpg#2,Child in blue trunks splashing in blue kiddie pool
38503,539751252_2bd88c456b.jpg#3,"Child in kiddie pool splashes water , sticks out tongue ."
38504,539751252_2bd88c456b.jpg#4,The child is splashing water in a small blue pool .
38505,539761097_5c6c70425b.jpg#0,A baby sits with a big sleeping dog .
38506,539761097_5c6c70425b.jpg#1,A boy toddler climbs on a big white sleeping dog .
38507,539761097_5c6c70425b.jpg#2,A little boy is petting a very large sleeping dog .
38508,539761097_5c6c70425b.jpg#3,A little child is sitting next to a beige colored dog .
38509,539761097_5c6c70425b.jpg#4,A young boy plays with a sleeping tan dog .
38510,539801139_7258ee437f.jpg#0,A little boy playing in the water while its raining and an adult while an adult holds his hand
38511,539801139_7258ee437f.jpg#1,A man holds the hands of a child standing in the water .
38512,539801139_7258ee437f.jpg#2,A toddler plays in water while an adult holds his arms .
38513,539801139_7258ee437f.jpg#3,Boy plays in fountain while man holds his hands .
38514,539801139_7258ee437f.jpg#4,the young boy in red jumpos in the puddle .
38515,540338917_57069687be.jpg#0,A man in a gray shirt and black shorts poses in front of a mountain .
38516,540338917_57069687be.jpg#1,A man in a grey t-shirt standing in front of a snow-covered mountain .
38517,540338917_57069687be.jpg#2,A man poses near a mountain .
38518,540338917_57069687be.jpg#3,A man wearing black shorts is standing in front of a snow covered mountain .
38519,540338917_57069687be.jpg#4,A man wearing glasses stands in front of a snowy mountain .
38520,540604040_bec822c144.jpg#0,A girl sliding down a pole
38521,540604040_bec822c144.jpg#1,A small child with a ponytail dressed in jean shorts and a pink and brown shirt climbs on a pole near wooden playground equipment .
38522,540604040_bec822c144.jpg#2,A young asian girl is sliding down a pole on outdoor playground equipment .
38523,540604040_bec822c144.jpg#3,A young girl slides down a bar in a play structure .
38524,540604040_bec822c144.jpg#4,A young girl sliding down a black pole .
38525,540721368_12ac732c6c.jpg#0,A girl blows a whistle .
38526,540721368_12ac732c6c.jpg#1,A little girl in a yellow dress with red flowers blows a whistle .
38527,540721368_12ac732c6c.jpg#2,A little girl with a yellow dress blows the whistle .
38528,540721368_12ac732c6c.jpg#3,A small girl blows a whistle .
38529,540721368_12ac732c6c.jpg#4,A young girl in a yellow flowered sundress holds something in her right hand to her mouth .
38530,540873795_ae62ae6f60.jpg#0,A bearded man in white clothes is sitting on a long bench .
38531,540873795_ae62ae6f60.jpg#1,A man dressed in white sitting on a bench .
38532,540873795_ae62ae6f60.jpg#2,A man in a white outfit on a bench
38533,540873795_ae62ae6f60.jpg#3,A man wearing white sits on a wooden bench against a white wall .
38534,540873795_ae62ae6f60.jpg#4,an middle eastern man in a white robe is sitting on a wooden bench with his shoes off .
38535,541046380_513e295384.jpg#0,An exited girl in a bright pink shirt is observed by another girl in a light pink shirt .
38536,541046380_513e295384.jpg#1,Two children in pink shirts in front of a store with a bear on the sign and on the window .
38537,541046380_513e295384.jpg#2,Two girls are standing outside of build-a-bear .
38538,541046380_513e295384.jpg#3,Two little girls in front of the Build a Bear workshop .
38539,541046380_513e295384.jpg#4,Two young girls play together in a mall .
38540,541063419_a5f3672d59.jpg#0,A male hiker sits perched on a high rock in the mountains .
38541,541063419_a5f3672d59.jpg#1,A man is sitting on a rock high up in the mountains .
38542,541063419_a5f3672d59.jpg#2,A man is sitting on top of a snow covered mountaintop .
38543,541063419_a5f3672d59.jpg#3,A man sits on a rock near mountains .
38544,541063419_a5f3672d59.jpg#4,A man wearing sunglasses is sitting on top of some jagged rocks with mountains in the background .
38545,541063517_35044c554a.jpg#0,a man enjoying the view from top of a mountain
38546,541063517_35044c554a.jpg#1,A man in a blue shirt sitting on the side of a mountain wearing a backpack .
38547,541063517_35044c554a.jpg#2,"A man in grey on a rocky cliff , overlooking the mountains ."
38548,541063517_35044c554a.jpg#3,A man sits on a cliff and looks out over another mountain .
38549,541063517_35044c554a.jpg#4,one man wearing a grey shirt and a backpack with snowy mountains in the backgroud
38550,542179694_e170e9e465.jpg#0,"A firetruck stops and makes a call at a bridge , where a man and his dogs are running ."
38551,542179694_e170e9e465.jpg#1,A firetruck with ladder extended on the side of the road .
38552,542179694_e170e9e465.jpg#2,A jogger with a dog approaches a ladder truck .
38553,542179694_e170e9e465.jpg#3,A jogger with a dog running towards a firetruck with extended ladder on a road
38554,542179694_e170e9e465.jpg#4,A man walks on a sidewalk and a firetruck is nearby .
38555,542269487_5d77b363eb.jpg#0,A man and a woman in blue jog on the sidewalk while a man stretches on a park bench .
38556,542269487_5d77b363eb.jpg#1,An older couple jogging by the water
38557,542269487_5d77b363eb.jpg#2,Two ladies jogging on a path near the waterfront .
38558,542269487_5d77b363eb.jpg#3,Two people wearing blue are jogging on a sidewalk in front of a lake with mountains in the backround .
38559,542269487_5d77b363eb.jpg#4,Two women jogging down a sidewalk in front of a person leaning on a bench in front of a lake . with another person
38560,542317719_ed4dd95dc2.jpg#0,a boy in an orange jacket climbes through a play tunnel
38561,542317719_ed4dd95dc2.jpg#1,A boy slides through a tube .
38562,542317719_ed4dd95dc2.jpg#2,A smiling child slides down a slippery tube slide
38563,542317719_ed4dd95dc2.jpg#3,A young boy wearing a red coat is playing in a long tunnel .
38564,542317719_ed4dd95dc2.jpg#4,"Smiling boy in tube , extending had toward camera ."
38565,542405691_0594b1ce72.jpg#0,A boy kicks a ball in his living room .
38566,542405691_0594b1ce72.jpg#1,A boy kicks a blue ball in a room .
38567,542405691_0594b1ce72.jpg#2,A child kicks a ball into the air .
38568,542405691_0594b1ce72.jpg#3,A child standing on one foot and surrounded by toys .
38569,542405691_0594b1ce72.jpg#4,A little boy is kicking a blue ball on the carpet surrounded by toys .
38570,542648687_adf13c406b.jpg#0,Two dogs run in a field looking at an unseen Frisbee .
38571,542648687_adf13c406b.jpg#1,Two black and white dogs in a field of flowers and grass .
38572,542648687_adf13c406b.jpg#2,Two black and white dogs look toward something in the air while running in a grassy field .
38573,542648687_adf13c406b.jpg#3,two black and white dogs running in a flowery field
38574,542648687_adf13c406b.jpg#4,Two dogs change direction in an uncut field surrounded by low brush .
38575,543007912_23fc735b99.jpg#0,Twin girls in orange shirts and green pants are jumping .
38576,543007912_23fc735b99.jpg#1,Twins in orange shirts jumping on a trampoline .
38577,543007912_23fc735b99.jpg#2,Two girls with orange shirts .
38578,543007912_23fc735b99.jpg#3,Two identically dressed young children jump outside .
38579,543007912_23fc735b99.jpg#4,Two young twin girls in matching green and orange outfits jump in the air .
38580,543102698_38e7e38bbc.jpg#0,A little boy in a red shirt plays with a park telescope while a girl in a pink skirt watches .
38581,543102698_38e7e38bbc.jpg#1,A little boy plays with a telescope in a park while a little girl watches .
38582,543102698_38e7e38bbc.jpg#2,A little boy uses a telescope to view an object far away while a little girl stands nearby and watches .
38583,543102698_38e7e38bbc.jpg#3,A young boy uses a water gun as a young girl watches
38584,543102698_38e7e38bbc.jpg#4,The boy in a red shirt plays with the telescope as a girl in a pink dress watches .
38585,543264612_c53cc163b4.jpg#0,A chubby or buff kid in shorts is holding on to weights .
38586,543264612_c53cc163b4.jpg#1,A small boy is holding some weights .
38587,543264612_c53cc163b4.jpg#2,A young boy with no shirt and white shorts .
38588,543264612_c53cc163b4.jpg#3,Boy in shorts holding a remote .
38589,543264612_c53cc163b4.jpg#4,The little boy is wearing white shorts .
38590,543291644_64539956e9.jpg#0,A hippie girl is dancing in front of a band while carrying a bottle of water
38591,543291644_64539956e9.jpg#1,A woman dancing with a bottle of water to the band playing behind her .
38592,543291644_64539956e9.jpg#2,A woman wearing a halter top dancing in front of a band .
38593,543291644_64539956e9.jpg#3,A woman with a strapless top is dancing to guitar music and holding a water bottle .
38594,543291644_64539956e9.jpg#4,"A young woman with a water bottle , near a guitarist ."
38595,543326592_70bd4d8602.jpg#0,A couple in the front are dancing among a group of people .
38596,543326592_70bd4d8602.jpg#1,A couple with bright hair embracing near a crowd of others .
38597,543326592_70bd4d8602.jpg#2,A group of people is gathered in front of fountains while a couple wearing leather outfits are in an embrace .
38598,543326592_70bd4d8602.jpg#3,A group of young adults are organized on a hot day in a park with a fountain .
38599,543326592_70bd4d8602.jpg#4,Two women in black embrace at crowded outdoor event .
38600,543363241_74d8246fab.jpg#0,A bearded man wears a red bandanna and a leather jacket over a teeshirt with an American flag on it .
38601,543363241_74d8246fab.jpg#1,A man dressed in black leather with a red bandanna is smiling at the camera .
38602,543363241_74d8246fab.jpg#2,A man wearing a leather jacket .
38603,543363241_74d8246fab.jpg#3,a man wearing a red headband and a leather outfit standing outside .
38604,543363241_74d8246fab.jpg#4,"A man with a beard , red headband , and leather vest smiles ."
38605,543603259_ef26d9c72d.jpg#0,A lady waiting .
38606,543603259_ef26d9c72d.jpg#1,an asian woman stands with her messanger bag .
38607,543603259_ef26d9c72d.jpg#2,"A woman looking away from the camera , and another woman standing next to a wall and by a fence ."
38608,543603259_ef26d9c72d.jpg#3,A woman with a bag stands on a street near a man leaning on a wall .
38609,543603259_ef26d9c72d.jpg#4,Women wait on a sidewalk .
38610,543940240_a54a3c7989.jpg#0,Children are jumping up and down inside a caged trampoline beside a building .
38611,543940240_a54a3c7989.jpg#1,four children are playing on a trampoline .
38612,543940240_a54a3c7989.jpg#2,Four kids are jumping on a trampoline .
38613,543940240_a54a3c7989.jpg#3,These children are playing on a trampoline outdoors .
38614,543940240_a54a3c7989.jpg#4,Young girls jump on an outdoor trampoline .
38615,544122267_e9e0100bc5.jpg#0,A girl in a green shirt is playing on a swing .
38616,544122267_e9e0100bc5.jpg#1,A girl on a swing in the park .
38617,544122267_e9e0100bc5.jpg#2,A girl plays on the swing .
38618,544122267_e9e0100bc5.jpg#3,"A girl sings on the swing set in the park , behind the leaves of the tree ."
38619,544122267_e9e0100bc5.jpg#4,A little girl on a swing .
38620,544257613_d9a1fea3f7.jpg#0,A blond man with big blue eyes is smiling
38621,544257613_d9a1fea3f7.jpg#1,A man in a green scarf is bearing his teeth .
38622,544257613_d9a1fea3f7.jpg#2,A man making a funny face towards the camera using wide eyes and a large smile .
38623,544257613_d9a1fea3f7.jpg#3,A man with red hair grins .
38624,544257613_d9a1fea3f7.jpg#4,A strawberry haired guy flashes his blue eyes and big smile at the camera .
38625,544301311_5e7d69a517.jpg#0,The women sit outside on the steps reading and drinking .
38626,544301311_5e7d69a517.jpg#1,Two girls sit by a doorway on the steps .
38627,544301311_5e7d69a517.jpg#2,Two women in period dress sitting in a doorway .
38628,544301311_5e7d69a517.jpg#3,"Two women in traditional European dress sit on a stoop , one drinking , the other reading ."
38629,544301311_5e7d69a517.jpg#4,Two women with white head garb and long dresses sitting in front of a door on steps reading and drinking a beverage .
38630,544576742_283b65fa0d.jpg#0,A rock climber repels off a rocky wall .
38631,544576742_283b65fa0d.jpg#1,A woman climbing a rock cliff .
38632,544576742_283b65fa0d.jpg#2,A woman in jeans rock climbing .
38633,544576742_283b65fa0d.jpg#3,The woman is holding onto a huge rock and has red string around her .
38634,544576742_283b65fa0d.jpg#4,Woman goes rock climbing .
38635,54501196_a9ac9d66f2.jpg#0,A backpacker in the mountains using his hiking stick to point at a glacier .
38636,54501196_a9ac9d66f2.jpg#1,A backpacker points to the snow-capped mountains as he stands on a rocky plain .
38637,54501196_a9ac9d66f2.jpg#2,A hiker is pointing towards the mountains .
38638,54501196_a9ac9d66f2.jpg#3,A hiker poses for a picture in front of stunning mountains and clouds .
38639,54501196_a9ac9d66f2.jpg#4,A man with a green pack using his pole to point to snowcapped mountains .
38640,54723805_bcf7af3f16.jpg#0,A group of people hiking through ice .
38641,54723805_bcf7af3f16.jpg#1,Four mountaineers are walking on a trail under the moon that is visible in the blue sky .
38642,54723805_bcf7af3f16.jpg#2,"Four people maneuvering over a snowy , rocky terrain ."
38643,54723805_bcf7af3f16.jpg#3,People on a snowy hill .
38644,54723805_bcf7af3f16.jpg#4,"Several people are standing on top of a snowy , rocky hill with the moon in the sky ."
38645,548751378_c657401312.jpg#0,A child in yellow overalls is walking over packed dirt .
